,secs,nsecs,translation_x,translation_y,translation_z,rotation_x,rotation_y,rotation_z,rotation_w
16,1653381019.0,952169400.0,1.554996132850647,-1.3329546451568604,1.5462231636047363,-0.04272952675819397,0.06986013054847717,0.7514315843582153,0.6547094583511353
17,1653381019.0,969302800.0,1.5519698858261108,-1.332634687423706,1.5451217889785767,-0.037740308791399,0.06946027278900146,0.7565720677375793,0.6491146087646484
18,1653381019.0,985671000.0,1.5498539209365845,-1.335038185119629,1.5469483137130737,-0.033365242183208466,0.06714794784784317,0.7612454295158386,0.6441144347190857
19,1653381020.0,2087700.0,1.5482280254364014,-1.3362997770309448,1.546966314315796,-0.03189539164304733,0.06399387121200562,0.7661476731300354,0.6386745572090149
20,1653381020.0,18124900.0,1.5454446077346802,-1.3391340970993042,1.5471168756484985,-0.03220705687999725,0.06105510890483856,0.7714102268218994,0.6325829029083252
21,1653381020.0,35704800.0,1.542191505432129,-1.342990517616272,1.5479532480239868,-0.03485256806015968,0.061774563044309616,0.7767587304115295,0.6257916688919067
22,1653381020.0,52708800.0,1.5400701761245728,-1.3461577892303467,1.5483969449996948,-0.04066403955221176,0.06490069627761841,0.7812431454658508,0.6195107698440552
23,1653381020.0,67707200.0,1.5374716520309448,-1.3475228548049927,1.547519564628601,-0.04701556637883186,0.06661778688430786,0.7856065034866333,0.6133303046226501
24,1653381020.0,86138200.0,1.534157395362854,-1.348667025566101,1.5465099811553955,-0.050408512353897095,0.06645055115222931,0.790166437625885,0.6071906089782715
25,1653381020.0,103078200.0,1.5318986177444458,-1.3499640226364136,1.5459319353103638,-0.05160995200276375,0.06481516361236572,0.794217586517334,0.6019583940505981
26,1653381020.0,118069300.0,1.5298906564712524,-1.352635383605957,1.5460113286972046,-0.053648971021175385,0.06339708715677261,0.7979642152786255,0.5969554781913757
27,1653381020.0,138820500.0,1.5276292562484741,-1.3553049564361572,1.5463718175888062,-0.05611702799797058,0.06429097801446915,0.801417350769043,0.591986358165741
28,1653381020.0,156368600.0,1.5257328748703003,-1.357379674911499,1.546002984046936,-0.05950719863176346,0.06589531153440475,0.8047945499420166,0.5868750810623169
29,1653381020.0,168662100.0,1.5240403413772583,-1.359234094619751,1.5456000566482544,-0.06245230510830879,0.06654383987188339,0.8079500794410706,0.5821411609649658
30,1653381020.0,185683500.0,1.522264838218689,-1.3609321117401123,1.545354962348938,-0.0642085149884224,0.06630449742078781,0.8108929395675659,0.5778700113296509
31,1653381020.0,202560800.0,1.5205440521240234,-1.3631482124328613,1.5450843572616577,-0.06547291576862335,0.06582885980606079,0.8139199018478394,0.5735104084014893
32,1653381020.0,217886700.0,1.5191264152526855,-1.3653820753097534,1.5455405712127686,-0.06634560227394104,0.06619313359260559,0.8160188794136047,0.5703770518302917
33,1653381020.0,234637700.0,1.517714023590088,-1.3675343990325928,1.5459023714065552,-0.0674494206905365,0.06751812994480133,0.8177292346954346,0.5676360130310059
34,1653381020.0,252362900.0,1.5169765949249268,-1.369225025177002,1.5456840991973877,-0.06810411065816879,0.06782019138336182,0.819072961807251,0.5655807852745056
35,1653381020.0,269054300.0,1.5159093141555786,-1.3710992336273193,1.5456812381744385,-0.06838486343622208,0.06739174574613571,0.8203673958778381,0.5637192130088806
36,1653381020.0,287045300.0,1.5150398015975952,-1.3728911876678467,1.5456775426864624,-0.0679219588637352,0.06671246886253357,0.8214696645736694,0.5622487664222717
37,1653381020.0,301382200.0,1.5143420696258545,-1.3749970197677612,1.5460002422332764,-0.06796646118164062,0.06627700477838516,0.8224579691886902,0.5608484148979187
38,1653381020.0,319685200.0,1.5137219429016113,-1.376962423324585,1.545981764793396,-0.06872079521417618,0.06596509367227554,0.8235701322555542,0.5591586828231812
39,1653381020.0,335778700.0,1.5128560066223145,-1.3789740800857544,1.545546054840088,-0.06955629587173462,0.06605339050292969,0.8247284293174744,0.5573347210884094
40,1653381020.0,351562500.0,1.5123482942581177,-1.3814542293548584,1.5457432270050049,-0.07132727652788162,0.06684035062789917,0.8259181976318359,0.5552513599395752
41,1653381020.0,369658600.0,1.5118741989135742,-1.3836783170700073,1.545595645904541,-0.0743165835738182,0.0681370198726654,0.8271840810775757,0.5528117418289185
44,1653381020.0,385749000.0,1.5107272863388062,-1.3854968547821045,1.5454655885696411,-0.07687106728553772,0.0693613812327385,0.8285731673240662,0.5502238869667053
47,1653381020.0,404759300.0,1.5099670886993408,-1.3867573738098145,1.5451018810272217,-0.0781797245144844,0.06970180571079254,0.8299465179443359,0.5479217767715454
50,1653381020.0,420380300.0,1.5084038972854614,-1.3880841732025146,1.544543981552124,-0.07799098640680313,0.06875545531511307,0.8314528465270996,0.5457804799079895
53,1653381020.0,437097800.0,1.5083427429199219,-1.3904374837875366,1.5451633930206299,-0.07680345326662064,0.0676908940076828,0.8329591751098633,0.5437814593315125
56,1653381020.0,452799400.0,1.507703423500061,-1.392964243888855,1.5459210872650146,-0.07783732563257217,0.06837870925664902,0.834162175655365,0.5417002439498901
59,1653381020.0,471093300.0,1.507031798362732,-1.3944764137268066,1.5457189083099365,-0.07971897721290588,0.06980492919683456,0.8350753784179688,0.5398343801498413
62,1653381020.0,487294800.0,1.5064719915390015,-1.3948628902435303,1.544866681098938,-0.07980391383171082,0.06892365962266922,0.8359691500663757,0.5385503768920898
65,1653381020.0,502294100.0,1.5053149461746216,-1.3965522050857544,1.5456379652023315,-0.07819502055644989,0.06702613085508347,0.8367845416069031,0.5377590656280518
68,1653381020.0,518293000.0,1.5047646760940552,-1.3982446193695068,1.54587984085083,-0.076261967420578,0.065825454890728,0.8374853134155273,0.5370935797691345
71,1653381020.0,535904700.0,1.5042996406555176,-1.4006054401397705,1.546754002571106,-0.07522676140069962,0.06551532447338104,0.8380758762359619,0.5363559126853943
74,1653381020.0,552020400.0,1.5041167736053467,-1.4024235010147095,1.5472546815872192,-0.07577396184206009,0.06600131094455719,0.8380497097969055,0.5362600684165955
77,1653381020.0,569959200.0,1.5034434795379639,-1.403547763824463,1.5466859340667725,-0.07579409331083298,0.06536193937063217,0.8382658958435059,0.5359976291656494
80,1653381020.0,586429100.0,1.5029032230377197,-1.4051885604858398,1.5475107431411743,-0.075260229408741,0.06447256356477737,0.8385053873062134,0.5358057618141174
83,1653381020.0,603458600.0,1.5022714138031006,-1.4058486223220825,1.547137975692749,-0.07378827780485153,0.06255439668893814,0.8390138149261475,0.535442054271698
86,1653381020.0,618805400.0,1.5010952949523926,-1.4074496030807495,1.5476142168045044,-0.0711202323436737,0.060182247310876846,0.8395633101463318,0.5352134108543396
89,1653381020.0,636805300.0,1.5005055665969849,-1.4096934795379639,1.5486023426055908,-0.06916020065546036,0.059138812124729156,0.8399770259857178,0.5349373817443848
91,1653381020.0,653369300.0,1.5004804134368896,-1.4114118814468384,1.5492712259292603,-0.06916598230600357,0.05867088958621025,0.8404560089111328,0.5342354774475098
95,1653381020.0,670980500.0,1.4995067119598389,-1.4127531051635742,1.549190640449524,-0.06943885236978531,0.05786895379424095,0.8411904573440552,0.5331302881240845
98,1653381020.0,684798400.0,1.4982936382293701,-1.4139587879180908,1.549452304840088,-0.06866209954023361,0.05700567364692688,0.8419778347015381,0.5320799946784973
101,1653381020.0,704186200.0,1.4976911544799805,-1.4150290489196777,1.549703598022461,-0.06747615337371826,0.055647749453783035,0.8429347276687622,0.5308591723442078
104,1653381020.0,719944700.0,1.4967890977859497,-1.41632878780365,1.5502382516860962,-0.06623417884111404,0.05367116630077362,0.8440917134284973,0.5293784141540527
107,1653381020.0,734944800.0,1.4956212043762207,-1.4176424741744995,1.5502970218658447,-0.06423437595367432,0.05160616338253021,0.8455097675323486,0.5275641083717346
110,1653381020.0,753974600.0,1.494454264640808,-1.4194135665893555,1.5512405633926392,-0.06243259087204933,0.05086898431181908,0.8468610644340515,0.5256814956665039
113,1653381020.0,770174700.0,1.4935550689697266,-1.420863151550293,1.551560878753662,-0.0610666424036026,0.0509943962097168,0.848087728023529,0.5238487720489502
115,1653381020.0,785914100.0,1.4923245906829834,-1.4222244024276733,1.5517016649246216,-0.059736233204603195,0.05134844779968262,0.8490170836448669,0.5224605202674866
119,1653381020.0,803022300.0,1.4922734498977661,-1.4234552383422852,1.5521560907363892,-0.05971887335181236,0.051111456006765366,0.8499130010604858,0.5210270881652832
122,1653381020.0,819943800.0,1.491442322731018,-1.424454689025879,1.5523234605789185,-0.0607740692794323,0.050184715539216995,0.8509992361068726,0.5192190408706665
125,1653381020.0,834985500.0,1.4899765253067017,-1.4252384901046753,1.5521056652069092,-0.060782600194215775,0.04921169579029083,0.852096676826477,0.5175082683563232
128,1653381020.0,851985900.0,1.4887648820877075,-1.4258712530136108,1.5521235466003418,-0.059469789266586304,0.04822942987084389,0.8529080152511597,0.5164158344268799
131,1653381020.0,868985800.0,1.4880993366241455,-1.4268091917037964,1.5522823333740234,-0.05814305692911148,0.04728422686457634,0.8533986210823059,0.5158432722091675
134,1653381020.0,886918700.0,1.4872536659240723,-1.4280805587768555,1.552673578262329,-0.05743059888482094,0.04737577214837074,0.8534857034683228,0.5157707333564758
137,1653381020.0,903894800.0,1.4869742393493652,-1.4291324615478516,1.5533033609390259,-0.058241106569767,0.048187412321567535,0.8533986210823059,0.5157487988471985
139,1653381020.0,920714800.0,1.486045002937317,-1.4295355081558228,1.5529112815856934,-0.05945286154747009,0.04847439005970955,0.8534160852432251,0.5155547857284546
142,1653381020.0,934922200.0,1.4849660396575928,-1.4298996925354004,1.5526419878005981,-0.05918467789888382,0.048122238367795944,0.8534426093101501,0.5155746936798096
146,1653381020.0,954099900.0,1.4843851327896118,-1.4304250478744507,1.5528357028961182,-0.05881814286112785,0.04732000455260277,0.8534500598907471,0.515678346157074
149,1653381020.0,971125100.0,1.4834342002868652,-1.4312255382537842,1.5530049800872803,-0.05865488201379776,0.047032393515110016,0.8534173369407654,0.5157774090766907
152,1653381020.0,987620900.0,1.4830260276794434,-1.4318597316741943,1.5533592700958252,-0.05884264037013054,0.04710794612765312,0.853339672088623,0.5158778429031372
155,1653381021.0,3633000.0,1.4821782112121582,-1.4322965145111084,1.5532267093658447,-0.05893286317586899,0.04679379612207413,0.8533927202224731,0.5158083438873291
157,1653381021.0,20260000.0,1.4815263748168945,-1.4327667951583862,1.5532819032669067,-0.05844225361943245,0.04639443755149841,0.853441059589386,0.5158200263977051
161,1653381021.0,37889900.0,1.480767846107483,-1.433134913444519,1.5531121492385864,-0.05782168731093407,0.045783404260873795,0.8535981774330139,0.5156848430633545
164,1653381021.0,55005500.0,1.4803547859191895,-1.4340195655822754,1.553487777709961,-0.057423580437898636,0.045630477368831635,0.8537149429321289,0.5155494809150696
167,1653381021.0,71182600.0,1.4800814390182495,-1.4346346855163574,1.5537110567092896,-0.057891394942998886,0.0459456592798233,0.8538063168525696,0.5153177976608276
170,1653381021.0,86671000.0,1.4793870449066162,-1.435197353363037,1.5535888671875,-0.05819619819521904,0.04636615142226219,0.8538308143615723,0.5152052640914917
173,1653381021.0,104625000.0,1.4788463115692139,-1.4354327917099,1.5535471439361572,-0.05815194919705391,0.04644513875246048,0.8538275957107544,0.5152084827423096
176,1653381021.0,121568900.0,1.4781739711761475,-1.4359896183013916,1.553568720817566,-0.05776652321219444,0.04640505090355873,0.8538458943367004,0.5152251720428467
179,1653381021.0,136195100.0,1.477821707725525,-1.4362961053848267,1.5537148714065552,-0.05717902630567551,0.04618959128856659,0.8538473844528198,0.5153075456619263
182,1653381021.0,155102700.0,1.4774434566497803,-1.436720848083496,1.5537186861038208,-0.056506481021642685,0.04547400027513504,0.8538673520088196,0.5154122114181519
185,1653381021.0,171682700.0,1.4768320322036743,-1.4372851848602295,1.553878903388977,-0.056084148585796356,0.04504314064979553,0.8539199829101562,0.5154088139533997
188,1653381021.0,187622800.0,1.4764198064804077,-1.4379009008407593,1.5538592338562012,-0.05552690476179123,0.04503548517823219,0.853977382183075,0.5153749585151672
191,1653381021.0,204885400.0,1.4761096239089966,-1.4385662078857422,1.5541435480117798,-0.05529801547527313,0.0453459732234478,0.8538808822631836,0.5155319571495056
194,1653381021.0,222059900.0,1.4759095907211304,-1.4386868476867676,1.553950309753418,-0.0554213747382164,0.045441288501024246,0.8537717461585999,0.5156912803649902
197,1653381021.0,236400100.0,1.4749090671539307,-1.4392284154891968,1.5539910793304443,-0.054775211960077286,0.04567478224635124,0.853576123714447,0.516063392162323
200,1653381021.0,254204600.0,1.4748073816299438,-1.4394934177398682,1.5542839765548706,-0.05447561666369438,0.04576874151825905,0.8534170389175415,0.5163497924804688
203,1653381021.0,271267900.0,1.4743835926055908,-1.4396435022354126,1.5540263652801514,-0.05402893200516701,0.045303042978048325,0.8533968925476074,0.5164710879325867
206,1653381021.0,287539400.0,1.4738069772720337,-1.440276861190796,1.5543768405914307,-0.05341416224837303,0.0454428568482399,0.8533090353012085,0.5166676640510559
209,1653381021.0,303542100.0,1.473168969154358,-1.440596342086792,1.55470871925354,-0.05309883877635002,0.04633330926299095,0.8531668186187744,0.5168558955192566
212,1653381021.0,321539300.0,1.472758173942566,-1.4408341646194458,1.554815649986267,-0.0529138408601284,0.04674472659826279,0.8528332114219666,0.5173883438110352
215,1653381021.0,337540300.0,1.4723529815673828,-1.440772533416748,1.5546146631240845,-0.05259878560900688,0.04658380523324013,0.8524681925773621,0.5180359482765198
218,1653381021.0,354539700.0,1.471731185913086,-1.4412939548492432,1.5547868013381958,-0.052516043186187744,0.04640965908765793,0.8520547151565552,0.5187397599220276
221,1653381021.0,371539800.0,1.4714069366455078,-1.4415078163146973,1.5550130605697632,-0.053185563534498215,0.046132996678352356,0.8517966866493225,0.5191199779510498
224,1653381021.0,387540200.0,1.4708117246627808,-1.4417660236358643,1.5549755096435547,-0.05421349033713341,0.04584089666604996,0.8516688942909241,0.5192490816116333
227,1653381021.0,404540600.0,1.4698916673660278,-1.441766619682312,1.5546457767486572,-0.05406200513243675,0.045711249113082886,0.851638913154602,0.5193254351615906
230,1653381021.0,421540500.0,1.4695749282836914,-1.4421436786651611,1.5548391342163086,-0.05385758727788925,0.045857179909944534,0.8515979051589966,0.5194011926651001
233,1653381021.0,437620400.0,1.4687708616256714,-1.442309856414795,1.5548031330108643,-0.05413059890270233,0.04616192355751991,0.8514798879623413,0.5195392966270447
236,1653381021.0,454621700.0,1.4683499336242676,-1.4427142143249512,1.5547595024108887,-0.05459093675017357,0.04609886556863785,0.8515612483024597,0.5193631052970886
239,1653381021.0,471622500.0,1.4679341316223145,-1.443131446838379,1.5549508333206177,-0.0555705763399601,0.046362314373254776,0.851582944393158,0.519200325012207
242,1653381021.0,487828000.0,1.4674161672592163,-1.4433503150939941,1.5549074411392212,-0.05692942067980766,0.04679974913597107,0.8517513275146484,0.5187374949455261
245,1653381021.0,504828400.0,1.4660240411758423,-1.4431740045547485,1.5545814037322998,-0.05711917206645012,0.04682750254869461,0.8517656922340393,0.5186905264854431
248,1653381021.0,521829700.0,1.4657213687896729,-1.4431133270263672,1.55453622341156,-0.05698857456445694,0.04627787321805954,0.8517273664474487,0.5188171863555908
251,1653381021.0,536827700.0,1.4650771617889404,-1.4435131549835205,1.5545610189437866,-0.056845471262931824,0.0455925390124321,0.8518208265304565,0.5187401175498962
254,1653381021.0,554627600.0,1.4644919633865356,-1.4442294836044312,1.55513596534729,-0.057193417102098465,0.046230580657720566,0.851885974407196,0.5185383558273315
257,1653381021.0,571168900.0,1.463789939880371,-1.4440075159072876,1.5550568103790283,-0.05755525454878807,0.04683206230401993,0.8518421053886414,0.518516480922699
260,1653381021.0,587453300.0,1.4630851745605469,-1.4438329935073853,1.5545501708984375,-0.05721127614378929,0.046644341200590134,0.851822555065155,0.518603503704071
263,1653381021.0,603486100.0,1.462760090827942,-1.4443202018737793,1.5549941062927246,-0.056942570954561234,0.046331737190485,0.8517360091209412,0.518803060054779
266,1653381021.0,621242400.0,1.4622278213500977,-1.4446654319763184,1.5550240278244019,-0.05752183496952057,0.04637523368000984,0.8517230153083801,0.518756628036499
269,1653381021.0,636761100.0,1.4615411758422852,-1.4448896646499634,1.5548938512802124,-0.05874091386795044,0.04670434072613716,0.8518009185791016,0.5184626579284668
272,1653381021.0,655762300.0,1.4609893560409546,-1.4451453685760498,1.5549254417419434,-0.05941791087388992,0.04729026183485985,0.8517877459526062,0.5183539390563965
275,1653381021.0,670919100.0,1.4603114128112793,-1.4446587562561035,1.5547587871551514,-0.05938532575964928,0.04745763540267944,0.851616621017456,0.5186235904693604
278,1653381021.0,687262300.0,1.4597320556640625,-1.444709062576294,1.554651141166687,-0.05884149670600891,0.04673520848155022,0.851701557636261,0.5186116099357605
281,1653381021.0,704261800.0,1.4592511653900146,-1.4450782537460327,1.5549602508544922,-0.058566659688949585,0.046485308557748795,0.8517605662345886,0.5185683369636536
284,1653381021.0,721705200.0,1.4591689109802246,-1.445542812347412,1.5552265644073486,-0.059213679283857346,0.0463879257440567,0.851938784122467,0.5182107090950012
287,1653381021.0,737933200.0,1.4585187435150146,-1.445863962173462,1.555312156677246,-0.060124147683382034,0.04691796749830246,0.8519764542579651,0.5179961919784546
290,1653381021.0,754939800.0,1.4576913118362427,-1.44553542137146,1.5551393032073975,-0.05996095389127731,0.047485802322626114,0.851750910282135,0.518334150314331
293,1653381021.0,771136500.0,1.4571796655654907,-1.445116400718689,1.554917812347412,-0.05871829763054848,0.04661354422569275,0.8517088890075684,0.5186243653297424
296,1653381021.0,786489500.0,1.4567201137542725,-1.4454481601715088,1.5549837350845337,-0.057875629514455795,0.045837730169296265,0.8517215847969055,0.5187675356864929
299,1653381021.0,803491900.0,1.4571104049682617,-1.4466921091079712,1.5559033155441284,-0.05866130441427231,0.04613315686583519,0.851829469203949,0.5184759497642517
302,1653381021.0,820851000.0,1.4565030336380005,-1.447008490562439,1.555846095085144,-0.060044385492801666,0.04713321849703789,0.8516830205917358,0.5184682011604309
305,1653381021.0,837864500.0,1.4559440612792969,-1.4466848373413086,1.5555219650268555,-0.06015641242265701,0.047555021941661835,0.8514767289161682,0.5187554359436035
308,1653381021.0,854773400.0,1.455532431602478,-1.4464695453643799,1.5555446147918701,-0.0587906576693058,0.04684688523411751,0.8511559963226318,0.5195022821426392
311,1653381021.0,871158600.0,1.4551613330841064,-1.4468116760253906,1.5559581518173218,-0.057756952941417694,0.046627383679151535,0.8509799838066101,0.519926130771637
314,1653381021.0,886955600.0,1.45457124710083,-1.4469406604766846,1.556290864944458,-0.056315984576940536,0.046718254685401917,0.8506436944007874,0.5206259489059448
317,1653381021.0,904624800.0,1.4544706344604492,-1.4468423128128052,1.5561121702194214,-0.05436520650982857,0.045506060123443604,0.8506073951721191,0.5209996700286865
320,1653381021.0,920624100.0,1.454426884651184,-1.447580099105835,1.5567129850387573,-0.053899940103292465,0.04503670334815979,0.8506255149841309,0.5210591554641724
323,1653381021.0,938529300.0,1.4542741775512695,-1.4481093883514404,1.5569061040878296,-0.054879751056432724,0.0453156903386116,0.8507490754127502,0.5207309722900391
326,1653381021.0,954529200.0,1.4535918235778809,-1.4481637477874756,1.556700587272644,-0.05509299784898758,0.045633070170879364,0.8508669137954712,0.5204882025718689
329,1653381021.0,971882400.0,1.4525463581085205,-1.4479641914367676,1.556501865386963,-0.05393503978848457,0.04563399776816368,0.8506388664245605,0.5209819078445435
332,1653381021.0,985913100.0,1.4527329206466675,-1.4480615854263306,1.5567961931228638,-0.052747711539268494,0.044563643634319305,0.8505524396896362,0.52133709192276
335,1653381022.0,4943400.0,1.45265531539917,-1.4483098983764648,1.556998610496521,-0.05260603874921799,0.04353038966655731,0.8505384922027588,0.521461546421051
338,1653381022.0,20945100.0,1.4518615007400513,-1.4490034580230713,1.5571887493133545,-0.05278444662690163,0.043467964977025986,0.8506411910057068,0.5212810635566711
341,1653381022.0,38944600.0,1.4514187574386597,-1.4489784240722656,1.5571181774139404,-0.05249728634953499,0.04402429983019829,0.8503808975219727,0.5216879844665527
343,1653381022.0,54944100.0,1.4513685703277588,-1.4490559101104736,1.5570366382598877,-0.05242053419351578,0.043808095157146454,0.8500603437423706,0.5222360491752625
347,1653381022.0,69947000.0,1.4510313272476196,-1.449310302734375,1.5570616722106934,-0.05258956179022789,0.043579451739788055,0.8496590256690979,0.5228908658027649
350,1653381022.0,87944800.0,1.4505376815795898,-1.4497718811035156,1.5572385787963867,-0.05242221802473068,0.043678611516952515,0.8494027853012085,0.5233153104782104
353,1653381022.0,105944900.0,1.4503884315490723,-1.449781894683838,1.5570628643035889,-0.05224792659282684,0.043840255588293076,0.849075973033905,0.5238494873046875
356,1653381022.0,120945000.0,1.4499764442443848,-1.4498803615570068,1.5568389892578125,-0.05202045664191246,0.0437438078224659,0.8487136960029602,0.5244669318199158
359,1653381022.0,138943800.0,1.4495306015014648,-1.4502769708633423,1.5570927858352661,-0.05184635519981384,0.04425746574997902,0.8483288884162903,0.5250630974769592
362,1653381022.0,153944800.0,1.448976755142212,-1.450384497642517,1.5569835901260376,-0.05146851763129234,0.04485603794455528,0.8480212688446045,0.5255463123321533
365,1653381022.0,170943900.0,1.4485780000686646,-1.4505205154418945,1.5570037364959717,-0.051057614386081696,0.04521279036998749,0.8476917147636414,0.52608722448349
368,1653381022.0,186944100.0,1.4481854438781738,-1.4507834911346436,1.5571861267089844,-0.05089547485113144,0.04539824277162552,0.8474256992340088,0.5265154242515564
371,1653381022.0,204944900.0,1.4473142623901367,-1.4508668184280396,1.5570787191390991,-0.05069602280855179,0.045218732208013535,0.8472550511360168,0.5268245339393616
374,1653381022.0,219945000.0,1.4464631080627441,-1.4510540962219238,1.5572458505630493,-0.05025937035679817,0.04510810226202011,0.8471695184707642,0.5270134806632996
377,1653381022.0,237944800.0,1.445700764656067,-1.45106840133667,1.5573322772979736,-0.04993924871087074,0.04483000189065933,0.8469780683517456,0.5273750424385071
380,1653381022.0,254945200.0,1.4450328350067139,-1.450993537902832,1.5572911500930786,-0.04960573464632034,0.04385564103722572,0.8470125794410706,0.5274330973625183
383,1653381022.0,269944100.0,1.4440282583236694,-1.451143741607666,1.5573171377182007,-0.04926380515098572,0.04307107627391815,0.847091555595398,0.5274028778076172
386,1653381022.0,287944100.0,1.4427180290222168,-1.4517439603805542,1.5579416751861572,-0.04913356527686119,0.043068621307611465,0.8473454713821411,0.5270073413848877
389,1653381022.0,303945400.0,1.4419124126434326,-1.451322078704834,1.5578073263168335,-0.049040671437978745,0.042933184653520584,0.8475906252861023,0.5266326665878296
392,1653381022.0,320944400.0,1.4404537677764893,-1.4511504173278809,1.5578213930130005,-0.048589590936899185,0.042100802063941956,0.847958505153656,0.5261492729187012
395,1653381022.0,337943900.0,1.4390517473220825,-1.4513092041015625,1.5580525398254395,-0.04812538996338844,0.041539352387189865,0.8483696579933167,0.5255733728408813
398,1653381022.0,354944500.0,1.437852382659912,-1.451253890991211,1.5582777261734009,-0.048098061233758926,0.04112932085990906,0.8488887548446655,0.5247692465782166
401,1653381022.0,370900600.0,1.4363667964935303,-1.4512147903442383,1.558181643486023,-0.04826384782791138,0.04064022749662399,0.8494465947151184,0.5238887071609497
404,1653381022.0,386404300.0,1.4347412586212158,-1.4514105319976807,1.5582455396652222,-0.048491545021533966,0.04070436209440231,0.8500734567642212,0.5228450298309326
407,1653381022.0,403413700.0,1.433351993560791,-1.4517525434494019,1.5582438707351685,-0.0491379089653492,0.04123740643262863,0.8506272435188293,0.5218413472175598
410,1653381022.0,421413400.0,1.4316737651824951,-1.451722264289856,1.5582702159881592,-0.05032991245388985,0.04193360358476639,0.8510593771934509,0.5209667682647705
413,1653381022.0,438413400.0,1.430283784866333,-1.451035737991333,1.5585342645645142,-0.051626984030008316,0.04174746572971344,0.8512835502624512,0.5204883813858032
415,1653381022.0,454754800.0,1.4273489713668823,-1.4494402408599854,1.5575828552246094,-0.04955311864614487,0.039027538150548935,0.8517584800720215,0.5201238989830017
419,1653381022.0,471767500.0,1.425581455230713,-1.4483355283737183,1.557449460029602,-0.04652316868305206,0.036186639219522476,0.8522655963897705,0.5197781920433044
420,1653381022.0,486667900.0,1.4244593381881714,-1.4492632150650024,1.5586682558059692,-0.04491711035370827,0.0338885672390461,0.8532041311264038,0.5185332894325256
425,1653381022.0,503804500.0,1.422605037689209,-1.4502227306365967,1.5591118335723877,-0.04627670720219612,0.034789565950632095,0.8539679050445557,0.5170948505401611
428,1653381022.0,521869100.0,1.4206204414367676,-1.4498690366744995,1.558817982673645,-0.0486716665327549,0.03672096133232117,0.8547464609146118,0.5154522657394409
431,1653381022.0,537954600.0,1.4177608489990234,-1.4485666751861572,1.557960867881775,-0.04941554740071297,0.03794003278017044,0.8552741408348083,0.5144168734550476
434,1653381022.0,553955300.0,1.41524338722229,-1.4469717741012573,1.5573854446411133,-0.04798343405127525,0.03696471080183983,0.8557761907577515,0.5137883424758911
437,1653381022.0,569910100.0,1.4135165214538574,-1.446532964706421,1.557328224182129,-0.04690554738044739,0.03483784198760986,0.8567785024642944,0.5123639106750488
440,1653381022.0,587444100.0,1.4113669395446777,-1.4470107555389404,1.5583246946334839,-0.047983840107917786,0.03406638279557228,0.8580483198165894,0.5101862549781799
